imdb_id,popularity,budget,revenue,cast,director,runtime,genres,production_companies,vote_count,release_year
tt0805570,0.326352,15000000,3533227,Bradley Cooper|Vinnie Jones|Brooke Shields|Leslie Bibb|Roger Bart,RyÃ»hei Kitamura,98,Mystery|Drama|Crime|Thriller|Horror,Lions Gate Films|Lakeshore Entertainment|GreeneStreet Films|Midnight Picture Show,130,2008
tt0490181,0.32288,8000000,2033165,Ron Perlman|Thomas Jane|Devon Aoki|Sean Pertwee|Benno FÃ¼rmann,Simon Hunter,111,Action|Adventure|Horror|Science Fiction,Isle of Man Film|Edward R. Pressman Film|Paradox Entertainment|First Foot Films,61,2008
tt1027862,0.308655,21000000,17600000,Kevin Costner|Madeline Carroll|Paula Patton|Kelsey Grammer|Dennis Hopper,Joshua Michael Stern,120,Drama|Comedy,Touchstone Pictures,34,2008
tt1175491,0.282905,25100000,29506464,Josh Brolin|Elizabeth Banks|Ellen Burstyn|Ioan Gruffudd|Thandie Newton,Oliver Stone,131,Drama|History,Ixtlan Productions|Emperor Motion Pictures|Global Entertainment Group,71,2008
tt1129423,0.280555,500000,33456317,Kirk Cameron|Erin Bethea|Ken Bevel|Stephen Dervan|Eric Young,Alex Kendrick,122,Drama,Carmel Entertainment|Provident Films|Samuel Goldwyn Films|Affirm Films|Sherwood Pictures,54,2008
tt0858479,0.278543,7000000,10569964,Dennis Quaid|Sarah Jessica Parker|Ellen Page|Thomas Haden Church|Ashton Holmes,Noam Murro,95,Comedy|Drama|Romance,Miramax Films|Sherazade Film Development|Groundswell Productions|QED International|Corduroy Films,34,2008
tt0410377,0.768409,37000000,100076342,Abigail Breslin|Jodie Foster|Gerard Butler|Michael Carman|Mark Brady,Jennifer Flackett|Mark Levin,96,Adventure|Comedy|Family|Fantasy,Walden Media,183,2008
tt0465502,0.259988,25000000,30000000,John Cusack|Myleene Klass|Robin Walsh|Matt McKenna|John Cleese,Anthony Leondis,87,Animation|Comedy|Family|Fantasy,Exodus Film Group|Exodus Productions,89,2008
tt0455538,0.659884,27000000,17286299,Kelan Pannell|Janette Scott|Simon Pegg|Megan Fox|Gillian Anderson,Robert B. Weide,110,Comedy|Romance|Drama,UK Film Council|Intandem Films|Aramid Entertainment Fund|Film4|Lipsync Productions,106,2008
tt0795441,0.239048,4000000,530048,Martijn Lakemeier|Melody Klaver|Yorick van Wageningen|Jamie Campbell Bower|Raymond Thiry,Martin Koolhoven,103,Drama|History|War,Max TV|Prime Time|Isabella Films B.V.|Fu Works|Isabella Films,41,2008
tt0887971,0.23477199999999998,6000000,391410,Kim Basinger|Lukas Haas|Craig Sheffer|Luke Gair|Leonard Wu,Susan Montford,108,Action|Adventure|Drama|Horror|Thriller,Grosvenor Park Media Ltd.|Insight Film Studios|Redwood Palms Pictures|Victoria Filmproduktion|Proud Mary Entertainment,18,2008
tt0494652,0.224471,35000000,43650785,Martin Lawrence|James Earl Jones|Margaret Avery|Joy Bryant|Cedric the Entertainer,Malcolm D. Lee,114,Comedy|Drama,Universal Pictures|Spyglass Entertainment,31,2008
tt0473367,0.193779,2300000,11100000,Imran Khan|Genelia D'Souza|Manjari Phadnis|Prateik Babbar|Sugandha Garg,Abbas Tyrewala,155,Drama|Comedy|Romance,PVR Cinemas,18,2008
tt0914797,0.168979,5000000,4040588,Alan Rickman|Chris Pine|Bill Pullman|Rachael Taylor|Freddy RodrÃ­guez,Randall Miller,110,Comedy|Drama,Zininsa Film Production|Intellectual Properties Worldwide,31,2008
tt0903627,0.281186,6000000,1300000,Tilda Swinton|Kate del Castillo|Aidan Gould|Bruno Bichir|Horacio Garcia Rojas,Erick Zonca,138,Drama,Le Bureau|Jaibol Films,10,2008
tt1105733,0.14765699999999898,4180000,11000000,Shahid Kapoor|Vidya Balan|Juhi Chawla|Om Puri|Vishal Malhotra,,153,Drama|Comedy|Romance|Foreign,Tips Industries,11,2008
tt0804529,0.086287,2500000,107559,Leonor Varela|Jacob Vargas|Luis Fernando PeÃ±a,Alex Rivera,90,Drama|Science Fiction|Thriller,Likely Story,18,2008
tt0954990,0.127309999999999,15000000,317000,William Hurt|Maria Bello|Kristen Stewart|Eddie Redmayne|Veronica Russell,Udayan Prasad,102,Drama|Romance,area japan,30,2008
tt1172060,0.10179500000000001,11000000,15500000,Bijou Phillips|James Murray|RaphaÃ«l Coleman|Owen Teale|Ty Glaser,Josef Rusnak,80,Horror,Alive Productions|Amicus Entertainment,11,2008
tt1091617,0.021371,3500000,7700000,Ben Stein|Richard Dawkins|William Dembski|Paul Zachary Myers,Nathan Frankowski,90,Documentary,Premise Media Corporation,12,2008
tt0458339,7.959227999999991,140000000,370569774,Chris Evans|Hugo Weaving|Tommy Lee Jones|Hayley Atwell|Sebastian Stan,Joe Johnston,124,Action|Adventure|Science Fiction,Marvel Studios,5025,2011
tt0780504,5.903353,15000000,76175166,Ryan Gosling|Carey Mulligan|Christina Hendricks|Albert Brooks|Bryan Cranston,Nicolas Winding Refn,100,Drama|Action|Thriller|Crime,Bold Films|Marc Platt Productions|Odd Lot Entertainment|FilmDistrict|Motel Movies,2347,2011
tt1201607,5.711315,125000000,1327817822,Daniel Radcliffe|Rupert Grint|Emma Watson|Alan Rickman|Maggie Smith,David Yates,130,Adventure|Family|Fantasy,Warner Bros.|Heyday Films|Moving Picture Company (MPC),3750,2011
tt1298650,4.9551300000000005,380000000,1021683000,Johnny Depp|PenÃ©lope Cruz|Geoffrey Rush|Ian McShane|Kevin McNally,Rob Marshall,136,Adventure|Action|Fantasy,Walt Disney Pictures|Jerry Bruckheimer Films|Moving Picture Company (MPC),3180,2011
tt1318514,4.50453,93000000,482860185,Andy Serkis|Karin Konoval|Freida Pinto|James Franco|John Lithgow,Rupert Wyatt,105,Thriller|Action|Drama|Science Fiction,20th Century Fox,2578,2011
tt0800369,4.12352,150000000,444115007,Chris Hemsworth|Natalie Portman|Tom Hiddleston|Anthony Hopkins|Stellan SkarsgÃ¥rd,Kenneth Branagh,115,Adventure|Fantasy|Action,Marvel Studios|Marvel Entertainment,4485,2011
tt1637688,3.5961879999999997,40000000,173930596,Justin Timberlake|Amanda Seyfried|Cillian Murphy|Olivia Wilde|Alex Pettyfer,Andrew Niccol,109,Action|Thriller|Science Fiction,Regency Enterprises|Strike Entertainment|New Regency Pictures,2068,2011
tt1502404,3.355611,50000000,28931401,Nicolas Cage|Amber Heard|William Fichtner|Billy Burke|David Morse,Patrick Lussier,105,Fantasy|Thriller|Action|Crime,Summit Entertainment|Saturn Films|Nu Image Films|Millennium Films|Michael De Luca Productions,378,2011
tt0472399,3.1866790000000003,40000000,51070807,Jason Statham|Ben Foster|Donald Sutherland|Mini Anden|Tony Goldwyn,Simon West,93,Action|Thriller|Crime,CBS Films|Millennium Films|Chartoff-Winkler Productions|Scared Productions|Nu Image Entertainment GmbH,678,2011
tt0945513,2.9944740000000003,32000000,147332697,Jake Gyllenhaal|Michelle Monaghan|Vera Farmiga|Russell Peters|Michael Arden,Duncan Jones,93,Thriller|Science Fiction|Mystery,The Mark Gordon Company|Vendome Pictures,1668,2011
tt1229238,2.9527400000000004,145000000,694713380,Tom Cruise|Jeremy Renner|Simon Pegg|Paula Patton|Anil Kapoor,Brad Bird,133,Action|Thriller|Adventure,Paramount Pictures|Skydance Productions|Bad Robot|TC Productions|Revolution Sun Studios,3036,2011
tt1570728,2.924415,50000000,142851197,Steve Carell|Julianne Moore|Ryan Gosling|Emma Stone|Marisa Tomei,Glenn Ficarra|John Requa,118,Comedy|Drama|Romance,Warner Bros.,1577,2011
tt1568346,2.776061,90000000,232617430,Daniel Craig|Rooney Mara|Christopher Plummer|Goran Visnjic|Stellan SkarsgÃ¥rd,David Fincher,158,Thriller|Crime|Mystery|Drama,Columbia Pictures|Scott Rudin Productions|Film Rites|Metro-Goldwyn-Mayer (MGM)|Yellow Bird,1679,2011
tt1219289,2.754426,27000000,161849455,Bradley Cooper|Robert De Niro|Abbie Cornish|Andrew Howard|Anna Friel,Neil Burger,105,Thriller|Mystery|Science Fiction,Rogue Pictures|Relativity Media|Virgin Produced|Many Rivers Productions|Boy of the Year,2445,2011
tt1302011,2.726573,150000000,665692281,Jack Black|Angelina Jolie|Dustin Hoffman|Gary Oldman|Jackie Chan,Jennifer Yuh,91,Animation|Family,DreamWorks Animation,1207,2011
tt1564367,2.690458,80000000,214918407,Jennifer Aniston|Adam Sandler|Nicole Kidman|Bailee Madison|Griffin Gluck,Dennis Dugan,117,Romance|Comedy,Columbia Pictures|Happy Madison Productions,1010,2011
tt1499658,2.686643,35000000,117000000,Jennifer Aniston|Jason Bateman|Charlie Day|Jason Sudeikis|Colin Farrell,Seth Gordon,98,Comedy|Crime,New Line Cinema|Rat Entertainment,1417,2011
tt0433035,2.6570139999999998,110000000,299268508,Hugh Jackman|Dakota Goyo|Evangeline Lilly|Anthony Mackie|Kevin Durand,Shawn Levy,127,Action|Science Fiction|Drama,DreamWorks SKG|21 Laps Entertainment|Reliance Entertainment|Touchstone Pictures|ImageMovers,1856,2011
tt1632708,2.633754,35000000,150483765,Justin Timberlake|Mila Kunis|Patricia Clarkson|Woody Harrelson|Nolan Gould,Will Gluck,109,Comedy,Castle Rock Entertainment|Screen Gems|Olive Bridge Entertainment,1366,2011
tt1284575,2.6042490000000003,20000000,216197492,Jason Segel|Cameron Diaz|Justin Timberlake|Lucy Punch|Phyllis Smith,Jake Kasdan,92,Comedy,Columbia Pictures|Mosaic Media Group,953,2011
tt1515091,2.579776,125000000,334615000,Robert Downey Jr.|Jude Law|Jared Harris|Noomi Rapace|Kelly Reilly,Guy Ritchie,129,Adventure|Action|Crime|Mystery,Village Roadshow Pictures|Silver Pictures|Lin Pictures|Warner Bros.|Wigram Productions,2710,2011
tt1216475,2.454226,200000000,559852396,Larry the Cable Guy|Owen Wilson|Michael Caine|Emily Mortimer|Eddie Izzard,John Lasseter|Brad Lewis,106,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Pixar Animation Studios,1277,2011
tt1133985,2.4198049999999998,200000000,219851172,Ryan Reynolds|Blake Lively|Peter Sarsgaard|Tim Robbins|Mark Strong,Martin Campbell,114,Adventure|Action|Thriller|Science Fiction,De Line Pictures|Warner Bros.|DC Entertainment,1654,2011
tt1411697,2.4115330000000004,80000000,254455986,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Ken Jeong,Todd Phillips,102,Comedy,Legendary Pictures|Living Films|Green Hat Films|Warner Bros.,2601,2011
tt1411238,2.2525049999999998,25000000,147780440,Natalie Portman|Ashton Kutcher|Greta Gerwig|Kevin Kline|Olivia Thirlby,Ivan Reitman,108,Comedy|Romance,"Paramount Pictures|Spyglass Entertainment|Katalyst Films|Cold Spring Pictures|Montecito Picture Company, The",859,2011
tt0983193,2.2343,130000000,371940071,Jamie Bell|Andy Serkis|Daniel Craig|Nick Frost|Simon Pegg,Steven Spielberg,107,Adventure|Animation|Action|Family|Mystery,Paramount Pictures|Columbia Pictures|WingNut Films|Amblin Entertainment|Nickelodeon Movies,1448,2011
tt1478338,2.208685,32500000,288383523,Kristen Wiig|Rose Byrne|Maya Rudolph|Wendi McLendon-Covey|Ellie Kemper,Paul Feig,125,Romance|Comedy,Universal Pictures|Relativity Media|Apatow Productions,1145,2011
tt0480687,2.164361,36000000,83160734,Owen Wilson|Jason Sudeikis|Jenna Fischer|Christina Applegate|Nicky Whelan,Bobby Farrelly|Peter Farrelly,105,Comedy,New Line Cinema|Conundrum Entertainment,423,2011
tt1650062,2.0267169999999997,50000000,260095987,Joel Courtney|Elle Fanning|Riley Griffiths|Kyle Chandler|Ryan Lee,J.J. Abrams,112,Thriller|Science Fiction|Mystery,Paramount Pictures|Amblin Entertainment|Bad Robot|K/O Camera Toys,1527,2011
tt0978764,1.9728259999999997,82000000,89792502,Emily Browning|Abbie Cornish|Jena Malone|Vanessa Hudgens|Jamie Chung,Zack Snyder,110,Action|Fantasy|Thriller,Legendary Pictures|Warner Bros.|Lennox House Films|Cruel and Unusual Films,1007,2011
tt1486185,1.934043,42000000,89162162,Amanda Seyfried|Gary Oldman|Billy Burke|Shiloh Fernandez|Max Irons,Catherine Hardwicke,100,Thriller,Appian Way|Warner Bros.|Random Films,533,2011
tt1324999,1.888096,110000000,712171856,Kristen Stewart|Robert Pattinson|Taylor Lautner|Ashley Greene|Peter Facinelli,Bill Condon,117,Adventure|Fantasy|Romance,Summit Entertainment|Sunswept Entertainment|Total Entertainment|TSBD Canada Productions|Zohar International,1658,2011
tt1723811,1.885979,6500000,17693675,Michael Fassbender|Carey Mulligan|James Badge Dale|Nicole Beharie|Alex Manette,Steve McQueen,100,Drama,HanWay Films|UK Film Council|Alliance Films|See-Saw Films|Film4,458,2011
tt1396218,1.825552,55000000,187361754,Jim Carrey|Carla Gugino|Madeline Carroll|Angela Lansbury|Ophelia Lovibond,Mark Waters,94,Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Dune Entertainment III,465,2011
tt0478304,1.821261,32000000,54674226,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken|Finnegan Williams,Terrence Malick,139,Drama|Fantasy,Fox Searchlight,582,2011
tt1464540,1.794214,50000000,144492830,Alex Pettyfer|Timothy Olyphant|Teresa Palmer|Dianna Agron|Callan McAuliffe,D.J. Caruso,109,Action|Thriller|Science Fiction|Adventure,DreamWorks SKG|Reliance BIG Entertainment|Bay Films|Touchstone Pictures,1016,2011
tt1436562,1.710793,90000000,484635760,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jane Lynch|Will.i.am,Carlos Saldanha,96,Animation|Adventure|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation,1530,2011
tt1655442,1.6444720000000002,15000000,133432856,Jean Dujardin|BÃ©rÃ©nice Bejo|John Goodman|James Cromwell|Penelope Ann Miller,Michel Hazanavicius,100,Drama|Comedy|Romance,France 3 CinÃ©ma|La Petite Reine|Studio 37|uFilm|Jouror Productions,651,2011
tt1222817,1.64314,80000000,169852759,Kevin James|Rosario Dawson|Sylvester Stallone|Nick Nolte|Jon Favreau,Frank Coraci,102,Comedy|Romance|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Broken Road Productions|Metro-Goldwyn-Mayer (MGM),327,2011
tt0409847,1.6402560000000002,163000000,174822325,Daniel Craig|Olivia Wilde|Harrison Ford|Sam Rockwell|Walton Goggins,Jon Favreau,119,Action|Science Fiction|Thriller|Western,Imagine Entertainment|DreamWorks SKG|Universal Pictures|platinum studios|Reliance Entertainment,1363,2011
tt1568911,1.592819,66000000,177584879,Tom Hiddleston|Benedict Cumberbatch|Toby Kebbell|Emily Watson|Jeremy Irvine,Steven Spielberg,146,Drama|War,"DreamWorks SKG|Amblin Entertainment|Reliance Entertainment|Kennedy/Marshall Company, The",611,2011
tt1306980,1.531633,8000000,39187783,Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick|Bryce Dallas Howard|Anjelica Huston,Jonathan Levine,100,Comedy|Drama,Summit Entertainment|Mandate Pictures,773,2011
tt1192628,1.499109,135000000,245724603,Johnny Depp|Isla Fisher|Ned Beatty|Bill Nighy|Alfred Molina,Gore Verbinski,107,Animation|Comedy|Family|Western|Adventure,Paramount Pictures|Nickelodeon Movies|GK Films|Blind Wink|Paramount Animation,1385,2011
tt1488555,1.493933,52000000,75450437,Olivia Wilde|Ryan Reynolds|Jason Bateman|Leslie Mann|Mircea Monroe,David Dobkin,112,Comedy,Universal Pictures|Original Film|Relativity Media|Big Kid Pictures,440,2011
tt0970179,1.488615,170000000,185770160,Asa Butterfield|ChloÃ« Grace Moretz|Ben Kingsley|Sacha Baron Cohen|Jude Law,Martin Scorsese,126,Adventure|Drama|Family,Paramount Pictures|Infinitum Nihil|GK Films,1257,2011
tt1189340,1.482692,40000000,85412898,Matthew McConaughey|Marisa Tomei|Ryan Phillippe|William H. Macy|Josh Lucas,Brad Furman,119,Crime|Drama|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,582,2011
tt1071875,1.4810159999999999,57000000,149217355,Nicolas Cage|CiarÃ¡n Hinds|Violante Placido|Fergus Riordan|Johnny Whitworth,Mark Neveldine|Brian Taylor,95,Action|Fantasy|Thriller,Columbia Pictures|Imagenation Abu Dhabi FZ|Marvel Entertainment|Marvel Knights|Hyde Park Entertainment,752,2011
tt1563738,1.4703629999999999,15000000,59389433,Anne Hathaway|Jim Sturgess|Patricia Clarkson|Romola Garai|Heida Reed,Lone Scherfig,107,Drama|Romance,Film 4|Color Force,591,2011
tt1448755,1.46909,66000000,57777106,Jason Statham|Clive Owen|Robert De Niro|Dominic Purcell|Yvonne Strahovski,Gary McKendry,116,Action|Adventure|Thriller,Current Entertainment|Omnilab Media|Ambience Entertainment|International Traders|Open Road Films,440,2011
tt1161864,1.465299,37000000,96047633,Anthony Hopkins|Colin O'Donoghue|Alice Braga|Toby Jones|CiarÃ¡n Hinds,Mikael HÃ¥fstrÃ¶m,114,Drama|Thriller|Horror,New Line Cinema|Contrafilm|Mid Atlantic Films|Hungarian National Film Office|Lazio Film Commission,320,2011
tt1449283,1.425344,30000000,14460000,Jim Cummings|Travis Oates|Jim Cummings|Bud Luckey|Craig Ferguson,Stephen Anderson|Don Hall,63,Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,174,2011
tt1509767,1.407986,75000000,132274484,Milla Jovovich|Orlando Bloom|Logan Lerman|Ray Stevenson|Matthew Macfadyen,Paul W.S. Anderson,110,Adventure|Action|Thriller|Comedy,Impact Pictures|Studio Babelsberg|Nouvelles Ã‰ditions de Films (NEF)|New Legacy|Constantin Film Produktion,589,2011
tt1487118,1.388994,8000000,1749457,Felicity Jones|Ed Westwick|Brooke Shields|Bill Nighy|Tamsin Egerton,Phil Traill,96,Comedy|Romance,UK Film Council|Prescience|Aegis Film Fund|Kaleidoscope Films,108,2011
tt1605783,1.3677270000000001,30000000,151119219,Owen Wilson|Rachel McAdams|Kurt Fuller|Mimi Kennedy|Michael Sheen,Woody Allen,94,Fantasy|Comedy|Romance,Gravier Productions|TelevisiÃ³ de Catalunya (TV3)|VersÃ¡til Cinema|Mediapro|Pontchartrain Productions,1117,2011
tt0822847,1.344998,60000000,78309131,Paul Bettany|Cam Gigandet|Karl Urban|Lily Collins|Maggie Q,Scott Stewart,87,Action|Fantasy|Horror|Science Fiction|Thriller,Screen Gems|Stars Road Entertainment|Buckaroo Entertainment|Michael De Luca Productions|TOKYOPOP,439,2011
tt1625346,1.2851059999999999,12000000,22939027,Charlize Theron|Patton Oswalt|Patrick Wilson|Elizabeth Reaser|Collette Wolfe,Jason Reitman,94,Comedy|Drama|Romance,Paramount Pictures|Denver and Delilah Productions|Indian Paintbrush,219,2011
tt1291584,1.246852,25000000,23057115,Tom Hardy|Jennifer Morrison|Nick Nolte|Joel Edgerton|Frank Grillo,Gavin O'Connor,140,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,768,2011
tt1600195,1.2465950000000001,35000000,82087155,Taylor Lautner|Lily Collins|Alfred Molina|Jason Isaacs|Maria Bello,John Singleton,106,Thriller|Action|Mystery,Lions Gate Films|Vertigo Entertainment|Gotham Group|Tailor Made|Mango Farms,631,2011
tt1401152,1.246283,30000000,130786397,Liam Neeson|Diane Kruger|January Jones|Aidan Quinn|Bruno Ganz,Jaume Collet-Serra,113,Action|Mystery|Thriller,Studio Babelsberg|StudioCanal|Dark Castle Entertainment|TF1 Films Production|Canal+,779,2011
tt1385826,1.241191,50200000,127869379,Matt Damon|Emily Blunt|John Slattery|Anthony Mackie|Lauren Hodges,George Nolfi,106,Thriller|Romance|Fantasy,Universal Pictures|Media Rights Capital|Gambit Pictures|Electric Shepherd Productions,1097,2011
tt1253864,1.240414,75000000,226904017,Mickey Rourke|Kellan Lutz|Isabel Lucas|Henry Cavill|Luke Evans,Tarsem Singh,110,Fantasy|Action|Drama,Virgin Produced|Mark Canton Productions,596,2011
tt1758692,1.22871,250000,3542353,Anton Yelchin|Felicity Jones|Jennifer Lawrence|Charlie Bewley|Alex Kingston,Drake Doremus,90,Drama|Romance,Paramount Vantage|Andrea Sperling Productions|Indian Paintbrush|Super Crispy Entertainment|Ascension Productions,257,2011
tt1583420,1.21550499999999,30000000,36160375,Tom Hanks|Julia Roberts|Bryan Cranston|Cedric the Entertainer|Pam Grier,Tom Hanks,98,Comedy|Romance|Drama,Universal Pictures|Playtone Productions|Vendome Pictures,218,2011
tt1092026,1.21340499999999,40000000,97552050,Seth Rogen|Simon Pegg|Nick Frost|Jason Bateman|Kristen Wiig,Greg Mottola,104,Adventure|Comedy|Science Fiction,Universal Pictures|Big Talk Productions|Relativity Media|Working Title Films,1143,2011
tt1657507,1.205338,40000000,60965854,Zoe Saldana|Cliff Curtis|Callum Blue|Michael Vartan|Lennie James,Olivier Megaton,108,Action|Thriller|Crime|Drama,TF1 Films Production|Canal+|CinÃ©CinÃ©ma|Grive Productions|EuropaCorp,554,2011
tt1217613,1.19533,70000000,202466756,Aaron Eckhart|RamÃ³n RodrÃ­guez|Will Rothhaar|Cory Hardrict|Jim Parrack,Jonathan Liebesman,116,Action|Science Fiction,Columbia Pictures|Original Film|Relativity Media,1041,2011
tt1622979,1.176723,47000000,157887643,Emma Bell|Nicholas D'Agosto|Miles Fisher|Ellen Wroe|Jacqueline MacInnes Wood,Steven Quale,92,Horror|Mystery,New Line Cinema|Practical Pictures|Parallel Zide,493,2011
tt1586752,1.128994,30000000,2527904,Gerard Butler|Michelle Monaghan|Justin Michael Brandt|Richard Goteri|Peter Carey,Marc Forster,129,Action|Thriller|Crime,Mpower Pictures|Relativity Media|1984 Private Defense Contractors|Virgin Produced|Moonlighting Films,166,2011
tt0810913,1.123666,79000000,149673788,Adam Sandler|Katie Holmes|Al Pacino|Eugenio Derbez|Tim Meadows,Dennis Dugan,91,Comedy,Columbia Pictures|Happy Madison Productions|Broken Road Productions,371,2011
