imdb_id,popularity,budget,revenue,cast,director,runtime,genres,production_companies,vote_count
tt1499658,2.686643,35000000,117000000,Jennifer Aniston|Jason Bateman|Charlie Day|Jason Sudeikis|Colin Farrell,Seth Gordon,98,Comedy|Crime,New Line Cinema|Rat Entertainment,1417
tt0433035,2.6570139999999998,110000000,299268508,Hugh Jackman|Dakota Goyo|Evangeline Lilly|Anthony Mackie|Kevin Durand,Shawn Levy,127,Action|Science Fiction|Drama,DreamWorks SKG|21 Laps Entertainment|Reliance Entertainment|Touchstone Pictures|ImageMovers,1856
tt1632708,2.633754,35000000,150483765,Justin Timberlake|Mila Kunis|Patricia Clarkson|Woody Harrelson|Nolan Gould,Will Gluck,109,Comedy,Castle Rock Entertainment|Screen Gems|Olive Bridge Entertainment,1366
tt1284575,2.6042490000000003,20000000,216197492,Jason Segel|Cameron Diaz|Justin Timberlake|Lucy Punch|Phyllis Smith,Jake Kasdan,92,Comedy,Columbia Pictures|Mosaic Media Group,953
tt1515091,2.579776,125000000,334615000,Robert Downey Jr.|Jude Law|Jared Harris|Noomi Rapace|Kelly Reilly,Guy Ritchie,129,Adventure|Action|Crime|Mystery,Village Roadshow Pictures|Silver Pictures|Lin Pictures|Warner Bros.|Wigram Productions,2710
tt1216475,2.454226,200000000,559852396,Larry the Cable Guy|Owen Wilson|Michael Caine|Emily Mortimer|Eddie Izzard,John Lasseter|Brad Lewis,106,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Pixar Animation Studios,1277
tt1133985,2.4198049999999998,200000000,219851172,Ryan Reynolds|Blake Lively|Peter Sarsgaard|Tim Robbins|Mark Strong,Martin Campbell,114,Adventure|Action|Thriller|Science Fiction,De Line Pictures|Warner Bros.|DC Entertainment,1654
tt1411697,2.4115330000000004,80000000,254455986,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Ken Jeong,Todd Phillips,102,Comedy,Legendary Pictures|Living Films|Green Hat Films|Warner Bros.,2601
tt1411238,2.2525049999999998,25000000,147780440,Natalie Portman|Ashton Kutcher|Greta Gerwig|Kevin Kline|Olivia Thirlby,Ivan Reitman,108,Comedy|Romance,"Paramount Pictures|Spyglass Entertainment|Katalyst Films|Cold Spring Pictures|Montecito Picture Company, The",859
tt0983193,2.2343,130000000,371940071,Jamie Bell|Andy Serkis|Daniel Craig|Nick Frost|Simon Pegg,Steven Spielberg,107,Adventure|Animation|Action|Family|Mystery,Paramount Pictures|Columbia Pictures|WingNut Films|Amblin Entertainment|Nickelodeon Movies,1448
tt1478338,2.208685,32500000,288383523,Kristen Wiig|Rose Byrne|Maya Rudolph|Wendi McLendon-Covey|Ellie Kemper,Paul Feig,125,Romance|Comedy,Universal Pictures|Relativity Media|Apatow Productions,1145
tt0480687,2.164361,36000000,83160734,Owen Wilson|Jason Sudeikis|Jenna Fischer|Christina Applegate|Nicky Whelan,Bobby Farrelly|Peter Farrelly,105,Comedy,New Line Cinema|Conundrum Entertainment,423
tt1650062,2.0267169999999997,50000000,260095987,Joel Courtney|Elle Fanning|Riley Griffiths|Kyle Chandler|Ryan Lee,J.J. Abrams,112,Thriller|Science Fiction|Mystery,Paramount Pictures|Amblin Entertainment|Bad Robot|K/O Camera Toys,1527
tt0978764,1.9728259999999997,82000000,89792502,Emily Browning|Abbie Cornish|Jena Malone|Vanessa Hudgens|Jamie Chung,Zack Snyder,110,Action|Fantasy|Thriller,Legendary Pictures|Warner Bros.|Lennox House Films|Cruel and Unusual Films,1007
tt1486185,1.934043,42000000,89162162,Amanda Seyfried|Gary Oldman|Billy Burke|Shiloh Fernandez|Max Irons,Catherine Hardwicke,100,Thriller,Appian Way|Warner Bros.|Random Films,533
tt1324999,1.888096,110000000,712171856,Kristen Stewart|Robert Pattinson|Taylor Lautner|Ashley Greene|Peter Facinelli,Bill Condon,117,Adventure|Fantasy|Romance,Summit Entertainment|Sunswept Entertainment|Total Entertainment|TSBD Canada Productions|Zohar International,1658
tt1723811,1.885979,6500000,17693675,Michael Fassbender|Carey Mulligan|James Badge Dale|Nicole Beharie|Alex Manette,Steve McQueen,100,Drama,HanWay Films|UK Film Council|Alliance Films|See-Saw Films|Film4,458
tt2100546,1.8441189999999998,0,0,Billy Gardell|Ray Romano|John Leguizamo|Queen Latifah|Denis Leary,Karen Disher,26,Animation|Family|TV Movie,20th Century Fox|Blue Sky Studios,107
tt1396218,1.825552,55000000,187361754,Jim Carrey|Carla Gugino|Madeline Carroll|Angela Lansbury|Ophelia Lovibond,Mark Waters,94,Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Dune Entertainment III,465
tt0478304,1.821261,32000000,54674226,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken|Finnegan Williams,Terrence Malick,139,Drama|Fantasy,Fox Searchlight,582
tt1464540,1.794214,50000000,144492830,Alex Pettyfer|Timothy Olyphant|Teresa Palmer|Dianna Agron|Callan McAuliffe,D.J. Caruso,109,Action|Thriller|Science Fiction|Adventure,DreamWorks SKG|Reliance BIG Entertainment|Bay Films|Touchstone Pictures,1016
tt1436562,1.710793,90000000,484635760,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jane Lynch|Will.i.am,Carlos Saldanha,96,Animation|Adventure|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation,1530
tt1655442,1.6444720000000002,15000000,133432856,Jean Dujardin|BÃ©rÃ©nice Bejo|John Goodman|James Cromwell|Penelope Ann Miller,Michel Hazanavicius,100,Drama|Comedy|Romance,France 3 CinÃ©ma|La Petite Reine|Studio 37|uFilm|Jouror Productions,651
tt1222817,1.64314,80000000,169852759,Kevin James|Rosario Dawson|Sylvester Stallone|Nick Nolte|Jon Favreau,Frank Coraci,102,Comedy|Romance|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Broken Road Productions|Metro-Goldwyn-Mayer (MGM),327
tt0409847,1.6402560000000002,163000000,174822325,Daniel Craig|Olivia Wilde|Harrison Ford|Sam Rockwell|Walton Goggins,Jon Favreau,119,Action|Science Fiction|Thriller|Western,Imagine Entertainment|DreamWorks SKG|Universal Pictures|platinum studios|Reliance Entertainment,1363
tt1450334,1.620507,0,0,Megan Hilty|Brenda Song|Jason Dolley|Tiffany Thornton|Zendaya,Bradley Raymond,23,Animation|Family,DisneyToon Studios|Walt Disney Animation Studios|Prana Animation Studios,42
tt1568911,1.592819,66000000,177584879,Tom Hiddleston|Benedict Cumberbatch|Toby Kebbell|Emily Watson|Jeremy Irvine,Steven Spielberg,146,Drama|War,"DreamWorks SKG|Amblin Entertainment|Reliance Entertainment|Kennedy/Marshall Company, The",611
tt1306980,1.531633,8000000,39187783,Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick|Bryce Dallas Howard|Anjelica Huston,Jonathan Levine,100,Comedy|Drama,Summit Entertainment|Mandate Pictures,773
tt1192628,1.499109,135000000,245724603,Johnny Depp|Isla Fisher|Ned Beatty|Bill Nighy|Alfred Molina,Gore Verbinski,107,Animation|Comedy|Family|Western|Adventure,Paramount Pictures|Nickelodeon Movies|GK Films|Blind Wink|Paramount Animation,1385
tt1488555,1.493933,52000000,75450437,Olivia Wilde|Ryan Reynolds|Jason Bateman|Leslie Mann|Mircea Monroe,David Dobkin,112,Comedy,Universal Pictures|Original Film|Relativity Media|Big Kid Pictures,440
tt0970179,1.488615,170000000,185770160,Asa Butterfield|ChloÃ« Grace Moretz|Ben Kingsley|Sacha Baron Cohen|Jude Law,Martin Scorsese,126,Adventure|Drama|Family,Paramount Pictures|Infinitum Nihil|GK Films,1257
tt1189340,1.482692,40000000,85412898,Matthew McConaughey|Marisa Tomei|Ryan Phillippe|William H. Macy|Josh Lucas,Brad Furman,119,Crime|Drama|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,582
tt1071875,1.4810159999999999,57000000,149217355,Nicolas Cage|CiarÃ¡n Hinds|Violante Placido|Fergus Riordan|Johnny Whitworth,Mark Neveldine|Brian Taylor,95,Action|Fantasy|Thriller,Columbia Pictures|Imagenation Abu Dhabi FZ|Marvel Entertainment|Marvel Knights|Hyde Park Entertainment,752
tt1563738,1.4703629999999999,15000000,59389433,Anne Hathaway|Jim Sturgess|Patricia Clarkson|Romola Garai|Heida Reed,Lone Scherfig,107,Drama|Romance,Film 4|Color Force,591
tt1448755,1.46909,66000000,57777106,Jason Statham|Clive Owen|Robert De Niro|Dominic Purcell|Yvonne Strahovski,Gary McKendry,116,Action|Adventure|Thriller,Current Entertainment|Omnilab Media|Ambience Entertainment|International Traders|Open Road Films,440
tt1161864,1.465299,37000000,96047633,Anthony Hopkins|Colin O'Donoghue|Alice Braga|Toby Jones|CiarÃ¡n Hinds,Mikael HÃ¥fstrÃ¶m,114,Drama|Thriller|Horror,New Line Cinema|Contrafilm|Mid Atlantic Films|Hungarian National Film Office|Lazio Film Commission,320
tt1449283,1.425344,30000000,14460000,Jim Cummings|Travis Oates|Jim Cummings|Bud Luckey|Craig Ferguson,Stephen Anderson|Don Hall,63,Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,174
tt1509767,1.407986,75000000,132274484,Milla Jovovich|Orlando Bloom|Logan Lerman|Ray Stevenson|Matthew Macfadyen,Paul W.S. Anderson,110,Adventure|Action|Thriller|Comedy,Impact Pictures|Studio Babelsberg|Nouvelles Ã‰ditions de Films (NEF)|New Legacy|Constantin Film Produktion,589
tt1797469,1.401424,0,0,Ralph Fiennes|Rachel Weisz|Bill Nighy|Michael Gambon|Felicity Jones,David Hare,99,Mystery|Thriller|Drama,Heyday Films|British Broadcasting Corporation (BBC)|Carnival Films & Television|Masterpiece|Runaway Fridge TV,42
tt1487118,1.388994,8000000,1749457,Felicity Jones|Ed Westwick|Brooke Shields|Bill Nighy|Tamsin Egerton,Phil Traill,96,Comedy|Romance,UK Film Council|Prescience|Aegis Film Fund|Kaleidoscope Films,108
tt1865567,1.36998,0,0,Jennifer Pudavick|Tenika Davis|Kaitlyn Wong|Terra Vnesa|Ali Tataryn,Declan O'Brien,93,Horror|Thriller,Summit Entertainment|Constantin Film Produktion|Twentieth Century Fox Home Entertainment,115
tt1605783,1.3677270000000001,30000000,151119219,Owen Wilson|Rachel McAdams|Kurt Fuller|Mimi Kennedy|Michael Sheen,Woody Allen,94,Fantasy|Comedy|Romance,Gravier Productions|TelevisiÃ³ de Catalunya (TV3)|VersÃ¡til Cinema|Mediapro|Pontchartrain Productions,1117
tt0822847,1.344998,60000000,78309131,Paul Bettany|Cam Gigandet|Karl Urban|Lily Collins|Maggie Q,Scott Stewart,87,Action|Fantasy|Horror|Science Fiction|Thriller,Screen Gems|Stars Road Entertainment|Buckaroo Entertainment|Michael De Luca Productions|TOKYOPOP,439
tt1430607,1.301204,0,0,James McAvoy|Hugh Laurie|Bill Nighy|Jim Broadbent|Imelda Staunton,Sarah Smith|Barry Cook,97,Drama|Animation|Family|Comedy,Columbia Pictures|Aardman Animations|Sony Pictures Animation,225
tt1625346,1.2851059999999999,12000000,22939027,Charlize Theron|Patton Oswalt|Patrick Wilson|Elizabeth Reaser|Collette Wolfe,Jason Reitman,94,Comedy|Drama|Romance,Paramount Pictures|Denver and Delilah Productions|Indian Paintbrush,219
tt1291584,1.246852,25000000,23057115,Tom Hardy|Jennifer Morrison|Nick Nolte|Joel Edgerton|Frank Grillo,Gavin O'Connor,140,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,768
tt1600195,1.2465950000000001,35000000,82087155,Taylor Lautner|Lily Collins|Alfred Molina|Jason Isaacs|Maria Bello,John Singleton,106,Thriller|Action|Mystery,Lions Gate Films|Vertigo Entertainment|Gotham Group|Tailor Made|Mango Farms,631
tt1401152,1.246283,30000000,130786397,Liam Neeson|Diane Kruger|January Jones|Aidan Quinn|Bruno Ganz,Jaume Collet-Serra,113,Action|Mystery|Thriller,Studio Babelsberg|StudioCanal|Dark Castle Entertainment|TF1 Films Production|Canal+,779
tt1385826,1.241191,50200000,127869379,Matt Damon|Emily Blunt|John Slattery|Anthony Mackie|Lauren Hodges,George Nolfi,106,Thriller|Romance|Fantasy,Universal Pictures|Media Rights Capital|Gambit Pictures|Electric Shepherd Productions,1097
tt1253864,1.240414,75000000,226904017,Mickey Rourke|Kellan Lutz|Isabel Lucas|Henry Cavill|Luke Evans,Tarsem Singh,110,Fantasy|Action|Drama,Virgin Produced|Mark Canton Productions,596
tt1758692,1.22871,250000,3542353,Anton Yelchin|Felicity Jones|Jennifer Lawrence|Charlie Bewley|Alex Kingston,Drake Doremus,90,Drama|Romance,Paramount Vantage|Andrea Sperling Productions|Indian Paintbrush|Super Crispy Entertainment|Ascension Productions,257
tt1583420,1.21550499999999,30000000,36160375,Tom Hanks|Julia Roberts|Bryan Cranston|Cedric the Entertainer|Pam Grier,Tom Hanks,98,Comedy|Romance|Drama,Universal Pictures|Playtone Productions|Vendome Pictures,218
tt1092026,1.21340499999999,40000000,97552050,Seth Rogen|Simon Pegg|Nick Frost|Jason Bateman|Kristen Wiig,Greg Mottola,104,Adventure|Comedy|Science Fiction,Universal Pictures|Big Talk Productions|Relativity Media|Working Title Films,1143
tt1886493,1.2120030000000002,7000000,0,Bruce Willis|Malin Ã…kerman|Nikki Reed|Deborah Ann Woll|Forest Whitaker,Aaron Harvey,93,Drama|Action|Thriller,Benaroya Pictures|Emmett/Furla Films|Waterfall Media|Sakonnet Capital Partners|Annapurna Productions,71
tt1716772,1.20877099999999,0,88025781,Simon Bird|James Buckley|Blake Harrison|Lydia Rose Bewley|Laura Haddock,Ben Palmer,97,Comedy,Channel 4 Television Corporation,204
tt1657507,1.205338,40000000,60965854,Zoe Saldana|Cliff Curtis|Callum Blue|Michael Vartan|Lennie James,Olivier Megaton,108,Action|Thriller|Crime|Drama,TF1 Films Production|Canal+|CinÃ©CinÃ©ma|Grive Productions|EuropaCorp,554
tt1217613,1.19533,70000000,202466756,Aaron Eckhart|RamÃ³n RodrÃ­guez|Will Rothhaar|Cory Hardrict|Jim Parrack,Jonathan Liebesman,116,Action|Science Fiction,Columbia Pictures|Original Film|Relativity Media,1041
tt1622979,1.176723,47000000,157887643,Emma Bell|Nicholas D'Agosto|Miles Fisher|Ellen Wroe|Jacqueline MacInnes Wood,Steven Quale,92,Horror|Mystery,New Line Cinema|Practical Pictures|Parallel Zide,493
tt1586752,1.128994,30000000,2527904,Gerard Butler|Michelle Monaghan|Justin Michael Brandt|Richard Goteri|Peter Carey,Marc Forster,129,Action|Thriller|Crime,Mpower Pictures|Relativity Media|1984 Private Defense Contractors|Virgin Produced|Moonlighting Films,166
tt0810913,1.123666,79000000,149673788,Adam Sandler|Katie Holmes|Al Pacino|Eugenio Derbez|Tim Meadows,Dennis Dugan,91,Comedy,Columbia Pictures|Happy Madison Productions|Broken Road Productions,371
tt0770703,1.120851,20000000,30426096,Chris Evans|Anna Faris|Martin Freeman|Chris Pratt|Ari Graynor,Mark Mylod,106,Comedy|Romance,Regency Enterprises|Contrafilm|New Regency Pictures,390
tt0479997,1.11981,40000000,88100000,Nicolas Cage|Ron Perlman|Ulrich Thomsen|Christopher Lee|Fernanda Dorogi,Dominic Sena,95,Adventure|Fantasy|Action,Atlas Entertainment|Relativity Media,453
tt1655420,1.116674,6400000,35057696,Michelle Williams|Eddie Redmayne|Kenneth Branagh|Julia Ormond|Judi Dench,Simon Curtis,99,Drama,BBC Films|The Weinstein Company|UK Film Council|Lip Sync Post|Trademark Films,212
tt1255916,1.114169,6000000,0,Kip Pardue|Brian Hallisay|John Hensley|Sarah Habel|Chris Coy,Scott Spiegel,88,Horror,Raw Nerve|Stage 6 Films|RCR Media Group,133
tt1389137,1.111078,50000000,120081841,Matt Damon|Scarlett Johansson|Thomas Haden Church|Colin Ford|Maggie Elizabeth Jones,Cameron Crowe,124,Drama|Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Vinyl Films|LBI Entertainment,589
tt1715873,1.109807,0,201146,Kate Mara|Channing Tatum|Rosario Dawson|Chris Pratt|Justin Long,Jamie Linden,100,Comedy|Drama,Anchor Bay Films|Temple Hill Entertainment|Boss Media|33andOut Productions|Iron Horse Entertainment (II),100
tt1093357,1.107689,30000000,64626786,Emile Hirsch|Rachael Taylor|Olivia Thirlby|Joel Kinnaman|Max Minghella,Chris Gorak,89,Horror|Action|Thriller|Science Fiction,Summit Entertainment|Regency Enterprises|Bazelevs Production|The Jacobson Company|New Regency Pictures,309
tt1454029,1.105855,25000000,124272124,Emma Stone|Viola Davis|Octavia Spencer|Bryce Dallas Howard|Jessica Chastain,Tate Taylor,146,Drama,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment,1056
tt1601913,1.102011,25000000,77278331,Liam Neeson|Dermot Mulroney|Frank Grillo|Dallas Roberts|Joe Anderson,Joe Carnahan,117,Action|Drama|Thriller,Scott Free Productions|1984 Private Defense Contractors|LD Entertainment|Open Road Films|Inferno Distribution,955
tt1210166,1.081676,50000000,110206216,Brad Pitt|Jonah Hill|Robin Wright|Philip Seymour Hoffman|Chris Pratt,Bennett Miller,133,Drama,Columbia Pictures|Scott Rudin Productions,899
tt1242460,1.079441,7000000,6038942,John C. Reilly|Tilda Swinton|Ezra Miller|Siobhan Fallon|Jasper Newell,Lynne Ramsay,112,Drama|Thriller,BBC Films,345
tt1265990,1.074793,16000000,40492759,Minka Kelly|Leighton Meester|Cam Gigandet|Aly Michalka|Matt Lanter,Christian E. Christiansen,91,Thriller|Drama|Horror,Vertigo Entertainment|Screen Gems,133
tt0448694,1.071695,130000000,554987477,Antonio Banderas|Salma Hayek|Zach Galifianakis|Billy Bob Thornton|Amy Sedaris,Chris Miller,90,Action|Adventure|Animation|Family|Fantasy,DreamWorks,48
tt1340800,1.058691,30000000,0,John Hurt|Gary Oldman|Kathy Burke|Benedict Cumberbatch|Colin Firth,Tomas Alfredson,127,Drama|Thriller|Mystery,StudioCanal|Kinowelt Filmproduktion|Canal+|CinÃ©CinÃ©ma|Working Title Films,490
tt0990407,1.0583420000000001,120000000,227817248,Seth Rogen|Jay Chou|Christoph Waltz|Cameron Diaz|Edward Furlong,Michel Gondry,119,Action|Crime|Comedy,Original Film|Sony Pictures Entertainment|Reliance BIG Entertainment,854
tt0491152,1.055533,35000000,59901913,Kate Hudson|Ginnifer Goodwin|John Krasinski|Colin Egglesfield|Ashley Williams,Luke Greenfield,112,Comedy|Drama|Romance,Alcon Entertainment|Wild Ocean Films|2S Films,180
tt0816462,1.0542559999999999,90000000,48795021,Jason Momoa|Rose McGowan|Rachel Nichols|Ron Perlman|Stephen Lang,Marcus Nispel,113,Adventure|Fantasy|Action,Dark Horse Entertainment|Nu Image Films|Paradox Entertainment|Nimar Studios|Millennium Films,382
tt1814614,1.052549,0,0,Lucy Hale|Missi Pyle|Megan Park|Freddie Stroma|Titus Makin Jr.,Damon Santostefano,88,Comedy|Family|Romance,Warner Premiere,140
tt1634122,1.0488950000000001,45000000,160078586,Rowan Atkinson|Dominic West|Gillian Anderson|Rosamund Pike|Roger Barclay,Oliver Parker,101,Crime|Adventure|Action|Comedy|Thriller,Universal Pictures,689
tt1598778,1.045866,60000000,135458097,Matt Damon|Gwyneth Paltrow|Kate Winslet|Jude Law|Marion Cotillard,Steven Soderbergh,106,Drama|Thriller|Science Fiction,Double Feature Films|Regency Enterprises|Warner Bros.|Participant Media|Imagenation Abu Dhabi FZ,852
tt2065968,1.043518,0,0,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Tom Owens,22,Animation|Comedy|Adventure,DreamWorks Animation,85
tt1053810,1.038162,41000000,7448385,Owen Wilson|Steve Martin|Jack Black|Rashida Jones|Jim Parsons,David Frankel,100,Comedy,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Deuce Three Productions|Sunswept Entertainment,152
tt1152398,1.029084,17000000,43165571,Alex Pettyfer|Vanessa Hudgens|Mary-Kate Olsen|Lisa Gay Hamilton|Neil Patrick Harris,Daniel Barnz,86,Drama|Fantasy|Romance,CBS Films|Mel's Cite du Cinema|Storefront Films,507
tt1268799,1.024786,19000000,35387212,Neil Patrick Harris|John Cho|Elias Koteas|Danneel Ackles|Kal Penn,Todd Strauss-Schulson,108,Comedy,New Line Cinema|Mandate Pictures,186
tt0905372,1.013771,35000000,28128670,Mary Elizabeth Winstead|Joel Edgerton|Ulrich Thomsen|Eric Christian Olsen|Adewale Akinnuoye-Agbaje,Matthijs van Heijningen Jr.,103,Horror|Science Fiction|Mystery|Thriller,Universal Pictures|Strike Entertainment|Morgan Creek Productions,479
tt0471042,1.013101,75000000,152930623,Ben Stiller|Eddie Murphy|Casey Affleck|Alan Alda|Matthew Broderick,Brett Ratner,104,Action|Comedy,Universal Pictures|Image Entertainment|Relativity Media|Rat Entertainment,588
tt1598822,1.011185,56000000,142044638,Robert De Niro|Katherine Heigl|Ashton Kutcher|Carla Gugino|Lea Michele,Garry Marshall,118,Comedy|Romance,New Line Cinema,479
tt1240982,1.004841,49900000,26121638,Danny McBride|James Franco|Natalie Portman|Zooey Deschanel|Justin Theroux,David Gordon Green,102,Adventure|Fantasy|Action|Comedy,Universal Pictures|Stuber Productions,289
tt1699114,0.9853040000000001,3500000,0,James Denton|Christina Hendricks|Anthony LaPaglia|Ed Asner|Linda Cardellini,Sam Liu,76,Animation|Action|Adventure,DC Comics|Warner Bros. Animation,66
tt0770802,0.982341,4000000,0,Marcos Luna|Putu Dinda Pratika|Puti Sri Candra Dewi|Ni Made Megahadi Pratiwi,Ron Fricke,102,Drama|Documentary,Magidson Films,83
tt2027255,0.9803069999999999,0,0,Laraine Newman,Spike Brandt,59,Animation|Family,Warner Bros. Home Video,17
tt1657283,0.954335,0,0,Kat Graham|Audrina Patridge|Seychelle Gabriel|Melissa Molinaro|Mario LÃ³pez,Bille Woodruff,110,Drama|Music|Comedy,Universal Pictures|Marc Platt Productions|MFV Productions|Reel Deal Entertainment,60
tt1772240,0.9416040000000001,5000000,25562924,Ryan Robbins|Warren Christie|Lloyd Owen|Andrew Airlie|Michael Kopsa,Gonzalo LÃ³pez-Gallego,86,Horror|Thriller|Science Fiction,Bazelevs Production|Dimension Films|Bekmambetov Projects Ltd.,205
tt1438176,0.9348799999999999,17000000,24922237,Anton Yelchin|Colin Farrell|Toni Collette|Christopher Mintz-Plasse|David Tennant,Craig Gillespie,106,Horror|Comedy,Touchstone Pictures,328
tt1402488,0.9309200000000001,130000000,150406466,Elijah Wood|Robin Williams|Pink|E.G. Daily|Johnny A. Sanchez,George Miller,100,Music|Family|Animation|Comedy,Village Roadshow Pictures|Warner Bros.|Dr D Studios|Kennedy Miller Mitchell,232
tt1262416,0.929466,40000000,97138686,David Arquette|Neve Campbell|Courteney Cox|Emma Roberts|Hayden Panettiere,Wes Craven,111,Horror|Mystery,Dimension Films,499
tt1305591,0.9216530000000001,150000000,38992758,Seth Green|Joan Cusack|Dan Fogler|Breckin Meyer|Elisabeth Harnois,Simon Wells,88,Adventure|Animation|Family,Walt Disney Animation Studios,129
